Value,Lower Confidence Interval,Upper Confidence Interval,Publication Status,AreaKey,PeriodKey,MetricTypeKey,Sex,Age
17173.6211,,,,,2012,Public Sector emissions,,
111852.0027,,,,,2012,Domestic emissions,,
102226.8166,,,,,2012,Transport emissions,,
421.6044,,,,,2012,LULUCF Net Emissions,,
371060.1118,,,,,2012,Grand Total Emissions,,
53493.7290,,,,,2012,Population ('000s) MYE,,
6.9365,,,,,2012,Per Capita Emissions (t),,
132929.0969,,,,,2012,Area (km2),,
2.7914,,,,,2012,Emissions per km2 (kt),,
85055.0352,,,,,2013,Industry emissions (kt CO2),,
49831.4370,,,,,2013,Commercial emissions,,
16323.1994,,,,,2013,Public Sector emissions,,
109218.0324,,,,,2013,Domestic emissions,,
101446.2718,,,,,2013,Transport emissions,,
70.9554,,,,,2013,LULUCF Net Emissions,,
361944.9311,,,,,2013,Grand Total Emissions,,
53865.8170,,,,,2013,Population ('000s) MYE,,
6.7194,,,,,2013,Per Capita Emissions (t),,
132929.0969,,,,,2013,Area (km2),,
2.7228,,,,,2013,Emissions per km2 (kt),,
78735.1514,,,,,2014,Industry emissions (kt CO2),,
41938.1553,,,,,2014,Commercial emissions,,
14133.7002,,,,,2014,Public Sector emissions,,
92236.0672,,,,,2014,Domestic emissions,,
102867.8432,,,,,2014,Transport emissions,,
-115.6209,,,,,2014,LULUCF Net Emissions,,
329795.2965,,,,,2014,Grand Total Emissions,,
54316.6180,,,,,2014,Population ('000s) MYE,,
6.0717,,,,,2014,Per Capita Emissions (t),,
132929.0969,,,,,2014,Area (km2),,
2.4810,,,,,2014,Emissions per km2 (kt),,
74967.3245,,,,,2015,Industry emissions (kt CO2),,
35941.2402,,,,,2015,Commercial emissions,,
14231.9392,,,,,2015,Public Sector emissions,,
89341.7413,,,,,2015,Domestic emissions,,
105184.2966,,,,,2015,Transport emissions,,
-346.4562,,,,,2015,LULUCF Net Emissions,,
319320.0856,,,,,2015,Grand Total Emissions,,
54786.3270,,,,,2015,Population ('000s) MYE,,
5.8285,,,,,2015,Per Capita Emissions (t),,
132929.0969,,,,,2015,Area (km2),,
2.4022,,,,,2015,Emissions per km2 (kt),,
65327.3119,,,,,2016,Industry emissions (kt CO2),,
30375.2151,,,,,2016,Commercial emissions,,
12822.2329,,,,,2016,Public Sector emissions,,
84896.1454,,,,,2016,Domestic emissions,,
107298.4555,,,,,2016,Transport emissions,,
-274.0209,,,,,2016,LULUCF Net Emissions,,
300445.3398,,,,,2016,Grand Total Emissions,,
55268.0670,,,,,2016,Population ('000s) MYE,,
5.4361,,,,,2016,Per Capita Emissions (t),,
132929.0969,,,,,2016,Area (km2),,
2.2602,,,,,2016,Emissions per km2 (kt),,
63084.3387,,,,,2017,Industry emissions (kt CO2),,
29664.0953,,,,,2017,Commercial emissions,,
10808.6368,,,,,2017,Public Sector emissions,,
79749.4894,,,,,2017,Domestic emissions,,
107494.8237,,,,,2017,Transport emissions,,
-568.5289,,,,,2017,LULUCF Net Emissions,,
290232.8549,,,,,2017,Grand Total Emissions,,
55619.4300,,,,,2017,Population ('000s) MYE,,
5.2182,,,,,2017,Per Capita Emissions (t),,
132929.0969,,,,,2017,Area (km2),,
2.1834,,,,,2017,Emissions per km2 (kt),,
61998.3981,,,,,2018,Industry emissions (kt CO2),,
28946.4153,,,,,2018,Commercial emissions,,
10952.5748,,,,,2018,Public Sector emissions,,
79806.3312,,,,,2018,Domestic emissions,,
105994.8778,,,,,2018,Transport emissions,,
-710.0501,,,,,2018,LULUCF Net Emissions,,
286988.5470,,,,,2018,Grand Total Emissions,,
55977.1780,,,,,2018,Population ('000s) MYE,,
5.1269,,,,,2018,Per Capita Emissions (t),,
132929.0969,,,,,2018,Area (km2),,
2.1590,,,,,2018,Emissions per km2 (kt),,
58185.7510,,,,,2019,Industry emissions (kt CO2),,
26523.2003,,,,,2019,Commercial emissions,,
10270.9899,,,,,2019,Public Sector emissions,,
77627.5494,,,,,2019,Domestic emissions,,
104187.0017,,,,,2019,Transport emissions,,
-704.8437,,,,,2019,LULUCF Net Emissions,,
276089.6487,,,,,2019,Grand Total Emissions,,
56286.9610,,,,,2019,Population ('000s) MYE,,
4.9050,,,,,2019,Per Capita Emissions (t),,
132929.0969,,,,,2019,Area (km2),,
2.0770,,,,,2019,Emissions per km2 (kt),,
439526.0000,,,,E08000025,2019,Number of households,,
92990.0000,,,,E08000025,2019,Number of households in fuel poverty,,
21.1569,,,,E08000025,2019,Proportion of households fuel poor (%),,
443703.0000,,,,E08000025,2020,Number of households,,
96795.0000,,,,E08000025,2020,Number of households in fuel poverty,,
21.8153,,,,E08000025,2020,Proportion of households fuel poor (%),,
137650.0000,,,,E08000026,2019,Number of households,,
25844.0000,,,,E08000026,2019,Number of households in fuel poverty,,
18.7752,,,,E08000026,2019,Proportion of households fuel poor (%),,
138952.0000,,,,E08000026,2020,Number of households,,
28208.0000,,,,E08000026,2020,Number of households in fuel poverty,,
20.3005,,,,E08000026,2020,Proportion of households fuel poor (%),,
138862.0000,,,,E08000027,2019,Number of households,,
23512.0000,,,,E08000027,2019,Number of households in fuel poverty,,
16.9319,,,,E08000027,2019,Proportion of households fuel poor (%),,
140168.0000,,,,E08000027,2020,Number of households,,
24248.0000,,,,E08000027,2020,Number of households in fuel poverty,,
17.2992,,,,E08000027,2020,Proportion of households fuel poor (%),,
129918.0000,,,,E08000028,2019,Number of households,,
27216.0000,,,,E08000028,2019,Number of households in fuel poverty,,
20.9486,,,,E08000028,2019,Proportion of households fuel poor (%),,
131117.0000,,,,E08000028,2020,Number of households,,
27220.0000,,,,E08000028,2020,Number of households in fuel poverty,,
20.7601,,,,E08000028,2020,Proportion of households fuel poor (%),,
92008.0000,,,,E08000029,2019,Number of households,,
11483.0000,,,,E08000029,2019,Number of households in fuel poverty,,
12.4804,,,,E08000029,2019,Proportion of households fuel poor (%),,
92889.0000,,,,E08000029,2020,Number of households,,
11637.0000,,,,E08000029,2020,Number of households in fuel poverty,,
12.5279,,,,E08000029,2020,Proportion of households fuel poor (%),,
115225.0000,,,,E08000030,2019,Number of households,,
22299.0000,,,,E08000030,2019,Number of households in fuel poverty,,
19.3526,,,,E08000030,2019,Proportion of households fuel poor (%),,
116294.0000,,,,E08000030,2020,Number of households,,
22682.0000,,,,E08000030,2020,Number of households in fuel poverty,,
19.5040,,,,E08000030,2020,Proportion of households fuel poor (%),,
109199.0000,,,,E08000031,2019,Number of households,,
23072.0000,,,,E08000031,2019,Number of households in fuel poverty,,
21.1284,,,,E08000031,2019,Proportion of households fuel poor (%),,
110201.0000,,,,E08000031,2020,Number of households,,
24722.0000,,,,E08000031,2020,Number of households in fuel poverty,,
22.4336,,,,E08000031,2020,Proportion of households fuel poor (%),,
132084.0000,,,,E08000026,2020,Estimated number of households,,
11460.7820,,,,E08000026,2020,Photovoltaics (MWh),,
934.0000,,,,E08000026,2020,Municipal Solid Waste (MWh),,
12394.7820,,,,E08000026,2020,Total renewables (MWh),,
1172.9006,,,,E08000026,2020,Consumption GwH,,
12.3948,,,,E08000026,2020,Generation GwH,,
-1160.5058,,,,E08000026,2020,Difference between consumption and generation,,
0.0106,,,,E08000026,2020,Total Renewable Generation (%),,
132084.0000,,,,E08000026,2019,Estimated number of households,,
10549.9020,,,,E08000026,2019,Photovoltaics (MWh),,
834.0000,,,,E08000026,2019,Municipal Solid Waste (MWh),,
11383.9020,,,,E08000026,2019,Total renewables (MWh),,
1268.0518,,,,E08000026,2019,Consumption GwH,,
11.3839,,,,E08000026,2019,Generation GwH,,
-1256.6679,,,,E08000026,2019,Difference between consumption and generation,,
0.0090,,,,E08000026,2019,Total Renewable Generation (%),,
132084.0000,,,,E08000026,2018,Estimated number of households,,
10703.1560,,,,E08000026,2018,Photovoltaics (MWh),,
5866.2600,,,,E08000026,2018,Municipal Solid Waste (MWh),,
16569.4160,,,,E08000026,2018,Total renewables (MWh),,
1293.3859,,,,E08000026,2018,Consumption GwH,,
16.5694,,,,E08000026,2018,Generation GwH,,
-1276.8165,,,,E08000026,2018,Difference between consumption and generation,,
0.0128,,,,E08000026,2018,Total Renewable Generation (%),,
133521.0000,,,,E08000027,2020,Estimated number of households,,
11842.5580,,,,E08000027,2020,Photovoltaics (MWh),,
12757.0000,,,,E08000027,2020,Landfill Gas (MWh),,
24599.5580,,,,E08000027,2020,Total renewables (MWh),,
949.3724,,,,E08000027,2020,Consumption GwH,,
24.5996,,,,E08000027,2020,Generation GwH,,
-924.7729,,,,E08000027,2020,Difference between consumption and generation,,
0.0259,,,,E08000027,2020,Total Renewable Generation (%),,
133521.0000,,,,E08000027,2019,Estimated number of households,,
11012.0010,,,,E08000027,2019,Photovoltaics (MWh),,
11976.0000,,,,E08000027,2019,Landfill Gas (MWh),,
22988.0010,,,,E08000027,2019,Total renewables (MWh),,
1019.4431,,,,E08000027,2019,Consumption GwH,,
22.9880,,,,E08000027,2019,Generation GwH,,
-996.4551,,,,E08000027,2019,Difference between consumption and generation,,
0.0225,,,,E08000027,2019,Total Renewable Generation (%),,
133521.0000,,,,E08000027,2018,Estimated number of households,,
11224.5930,,,,E08000027,2018,Photovoltaics (MWh),,
14799.0000,,,,E08000027,2018,Landfill Gas (MWh),,
26023.5930,,,,E08000027,2018,Total renewables (MWh),,
1038.9181,,,,E08000027,2018,Consumption GwH,,
26.0236,,,,E08000027,2018,Generation GwH,,
-1012.8945,,,,E08000027,2018,Difference between consumption and generation,,
0.0250,,,,E08000027,2018,Total Renewable Generation (%),,
87949.0000,,,,E08000029,2020,Estimated number of households,,
8164.3500,,,,E08000029,2020,Photovoltaics (MWh),,
8164.3500,,,,E08000029,2020,Total renewables (MWh),,
874.1516,,,,E08000029,2020,Consumption GwH,,
8.1644,,,,E08000029,2020,Generation GwH,,
-865.9873,,,,E08000029,2020,Difference between consumption and generation,,
0.0093,,,,E08000029,2020,Total Renewable Generation (%),,
87949.0000,,,,E08000029,2019,Estimated number of households,,
7546.3340,,,,E08000029,2019,Photovoltaics (MWh),,
7546.3340,,,,E08000029,2019,Total renewables (MWh),,
983.3395,,,,E08000029,2019,Consumption GwH,,
7.5463,,,,E08000029,2019,Generation GwH,,
-975.7932,,,,E08000029,2019,Difference between consumption and generation,,
0.0077,,,,E08000029,2019,Total Renewable Generation (%),,
87949.0000,,,,E08000029,2018,Estimated number of households,,
7599.7710,,,,E08000029,2018,Photovoltaics (MWh),,
760.2000,,,,E08000029,2018,Sewage Gas (MWh),,
109789.0000,,,,E08000030,2020,Estimated number of households,,
8581.0190,,,,E08000030,2020,Photovoltaics (MWh),,
9671.0000,,,,E08000030,2020,Landfill Gas (MWh),,
18252.0190,,,,E08000030,2020,Total renewables (MWh),,
873.9443,,,,E08000030,2020,Consumption GwH,,
18.2520,,,,E08000030,2020,Generation GwH,,
-855.6923,,,,E08000030,2020,Difference between consumption and generation,,
0.0209,,,,E08000030,2020,Total Renewable Generation (%),,
109789.0000,,,,E08000030,2019,Estimated number of households,,
7753.3310,,,,E08000030,2019,Photovoltaics (MWh),,
8531.0000,,,,E08000030,2019,Landfill Gas (MWh),,
16284.3310,,,,E08000030,2019,Total renewables (MWh),,
958.4461,,,,E08000030,2019,Consumption GwH,,
16.2843,,,,E08000030,2019,Generation GwH,,
-942.1617,,,,E08000030,2019,Difference between consumption and generation,,
0.0170,,,,E08000030,2019,Total Renewable Generation (%),,
105403.0000,,,,E08000031,2020,Estimated number of households,,
16042.0360,,,,E08000031,2020,Photovoltaics (MWh),,
5237.0000,,,,E08000031,2020,Sewage Gas (MWh),,
1015.0590,,,,E08000031,2020,Plant Biomass (MWh),,
22294.0950,,,,E08000031,2020,Total renewables (MWh),,
916.5018,,,,E08000031,2020,Consumption GwH,,
22.2941,,,,E08000031,2020,Generation GwH,,
-894.2077,,,,E08000031,2020,Difference between consumption and generation,,
0.0243,,,,E08000031,2020,Total Renewable Generation (%),,
105403.0000,,,,E08000031,2019,Estimated number of households,,
14557.2300,,,,E08000031,2019,Photovoltaics (MWh),,
4998.0000,,,,E08000031,2019,Sewage Gas (MWh),,
585.6420,,,,E08000031,2019,Plant Biomass (MWh),,
20140.8720,,,,E08000031,2019,Total renewables (MWh),,
908.7973,,,,E08000031,2019,Consumption GwH,,
20.1409,,,,E08000031,2019,Generation GwH,,
-888.6564,,,,E08000031,2019,Difference between consumption and generation,,
0.0222,,,,E08000031,2019,Total Renewable Generation (%),,
8359.9710,,,,E08000029,2018,Total renewables (MWh),,
1008.7593,,,,E08000029,2018,Consumption GwH,,
8.3600,,,,E08000029,2018,Generation GwH,,
-1000.3993,,,,E08000029,2018,Difference between consumption and generation,,
0.0083,,,,E08000029,2018,Total Renewable Generation (%),,
109789.0000,,,,E08000030,2018,Estimated number of households,,
7796.0610,,,,E08000030,2018,Photovoltaics (MWh),,
10018.4950,,,,E08000030,2018,Landfill Gas (MWh),,
17814.5560,,,,E08000030,2018,Total renewables (MWh),,
979.7997,,,,E08000030,2018,Consumption GwH,,
17.8146,,,,E08000030,2018,Generation GwH,,
-961.9851,,,,E08000030,2018,Difference between consumption and generation,,
0.0182,,,,E08000030,2018,Total Renewable Generation (%),,
105403.0000,,,,E08000031,2018,Estimated number of households,,
15035.3610,,,,E08000031,2018,Photovoltaics (MWh),,
5084.0000,,,,E08000031,2018,Sewage Gas (MWh),,
1083.3670,,,,E08000031,2018,Plant Biomass (MWh),,
21202.7280,,,,E08000031,2018,Total renewables (MWh),,
924.6440,,,,E08000031,2018,Consumption GwH,,
21.2027,,,,E08000031,2018,Generation GwH,,
-903.4413,,,,E08000031,2018,Difference between consumption and generation,,
0.0229,,,,E08000031,2018,Total Renewable Generation (%),,
132084.0000,,,,E08000026,2017,Estimated number of households,,
9603.7300,,,,E08000026,2017,Photovoltaics (MWh),,
523.5000,,,,E08000026,2017,Municipal Solid Waste (MWh),,
10127.2300,,,,E08000026,2017,Total renewables (MWh),,
1316.3704,,,,E08000026,2017,Consumption GwH,,
10.1272,,,,E08000026,2017,Generation GwH,,
-1306.2432,,,,E08000026,2017,Difference between consumption and generation,,
0.0077,,,,E08000026,2017,Total Renewable Generation (%),,
133521.0000,,,,E08000027,2017,Estimated number of households,,
10020.9950,,,,E08000027,2017,Photovoltaics (MWh),,
15824.0000,,,,E08000027,2017,Landfill Gas (MWh),,
25844.9950,,,,E08000027,2017,Total renewables (MWh),,
1059.9787,,,,E08000027,2017,Consumption GwH,,
25.8450,,,,E08000027,2017,Generation GwH,,
-1034.1337,,,,E08000027,2017,Difference between consumption and generation,,
0.0244,,,,E08000027,2017,Total Renewable Generation (%),,
87949.0000,,,,E08000029,2017,Estimated number of households,,
6816.9510,,,,E08000029,2017,Photovoltaics (MWh),,
934.0000,,,,E08000029,2017,Sewage Gas (MWh),,
7750.9510,,,,E08000029,2017,Total renewables (MWh),,
1022.7615,,,,E08000029,2017,Consumption GwH,,
7.7510,,,,E08000029,2017,Generation GwH,,
-1015.0106,,,,E08000029,2017,Difference between consumption and generation,,
0.0076,,,,E08000029,2017,Total Renewable Generation (%),,
109789.0000,,,,E08000030,2017,Estimated number of households,,
6972.2570,,,,E08000030,2017,Photovoltaics (MWh),,
10233.0000,,,,E08000030,2017,Landfill Gas (MWh),,
17205.2570,,,,E08000030,2017,Total renewables (MWh),,
988.1109,,,,E08000030,2017,Consumption GwH,,
17.2053,,,,E08000030,2017,Generation GwH,,
-970.9056,,,,E08000030,2017,Difference between consumption and generation,,
0.0174,,,,E08000030,2017,Total Renewable Generation (%),,
105403.0000,,,,E08000031,2017,Estimated number of households,,
13852.9910,,,,E08000031,2017,Photovoltaics (MWh),,
4739.0000,,,,E08000031,2017,Sewage Gas (MWh),,
1739.1800,,,,E08000031,2017,Plant Biomass (MWh),,
20331.1710,,,,E08000031,2017,Total renewables (MWh),,
935.7995,,,,E08000031,2017,Consumption GwH,,
20.3312,,,,E08000031,2017,Generation GwH,,
-915.4684,,,,E08000031,2017,Difference between consumption and generation,,
0.0217,,,,E08000031,2017,Total Renewable Generation (%),,
132084.0000,,,,E08000026,2016,Estimated number of households,,
9223.0310,,,,E08000026,2016,Photovoltaics (MWh),,
504.5000,,,,E08000026,2016,Municipal Solid Waste (MWh),,
9727.5310,,,,E08000026,2016,Total renewables (MWh),,
1306.4948,,,,E08000026,2016,Consumption GwH,,
9.7275,,,,E08000026,2016,Generation GwH,,
-1296.7672,,,,E08000026,2016,Difference between consumption and generation,,
0.0074,,,,E08000026,2016,Total Renewable Generation (%),,
133521.0000,,,,E08000027,2016,Estimated number of households,,
9640.3250,,,,E08000027,2016,Photovoltaics (MWh),,
17376.0000,,,,E08000027,2016,Landfill Gas (MWh),,
27016.3250,,,,E08000027,2016,Total renewables (MWh),,
1047.8195,,,,E08000027,2016,Consumption GwH,,
27.0163,,,,E08000027,2016,Generation GwH,,
-1020.8031,,,,E08000027,2016,Difference between consumption and generation,,
0.0258,,,,E08000027,2016,Total Renewable Generation (%),,
87949.0000,,,,E08000029,2016,Estimated number of households,,
6667.1310,,,,E08000029,2016,Photovoltaics (MWh),,
859.0000,,,,E08000029,2016,Sewage Gas (MWh),,
7526.1310,,,,E08000029,2016,Total renewables (MWh),,
1015.0577,,,,E08000029,2016,Consumption GwH,,
7.5261,,,,E08000029,2016,Generation GwH,,
-1007.5315,,,,E08000029,2016,Difference between consumption and generation,,
0.0074,,,,E08000029,2016,Total Renewable Generation (%),,
109789.0000,,,,E08000030,2016,Estimated number of households,,
6731.3250,,,,E08000030,2016,Photovoltaics (MWh),,
9851.0000,,,,E08000030,2016,Landfill Gas (MWh),,
16582.3250,,,,E08000030,2016,Total renewables (MWh),,
978.8094,,,,E08000030,2016,Consumption GwH,,
16.5823,,,,E08000030,2016,Generation GwH,,
-962.2271,,,,E08000030,2016,Difference between consumption and generation,,
0.0169,,,,E08000030,2016,Total Renewable Generation (%),,
105403.0000,,,,E08000031,2016,Estimated number of households,,
13229.4400,,,,E08000031,2016,Photovoltaics (MWh),,
4623.0000,,,,E08000031,2016,Sewage Gas (MWh),,
879.2450,,,,E08000031,2016,Plant Biomass (MWh),,
18731.6850,,,,E08000031,2016,Total renewables (MWh),,
943.4808,,,,E08000031,2016,Consumption GwH,,
18.7317,,,,E08000031,2016,Generation GwH,,
-924.7491,,,,E08000031,2016,Difference between consumption and generation,,
0.0199,,,,E08000031,2016,Total Renewable Generation (%),,
132084.0000,,,,E08000026,2015,Estimated number of households,,
8070.7360,,,,E08000026,2015,Photovoltaics (MWh),,
8070.7360,,,,E08000026,2015,Total renewables (MWh),,
1326.8434,,,,E08000026,2015,Consumption GwH,,
8.0707,,,,E08000026,2015,Generation GwH,,
-1318.7726,,,,E08000026,2015,Difference between consumption and generation,,
0.0061,,,,E08000026,2015,Total Renewable Generation (%),,
133521.0000,,,,E08000027,2015,Estimated number of households,,
7791.9810,,,,E08000027,2015,Photovoltaics (MWh),,
16515.0000,,,,E08000027,2015,Landfill Gas (MWh),,
24306.9810,,,,E08000027,2015,Total renewables (MWh),,
1088.2099,,,,E08000027,2015,Consumption GwH,,
24.3070,,,,E08000027,2015,Generation GwH,,
-1063.9029,,,,E08000027,2015,Difference between consumption and generation,,
0.0223,,,,E08000027,2015,Total Renewable Generation (%),,
87949.0000,,,,E08000029,2015,Estimated number of households,,
5777.6380,,,,E08000029,2015,Photovoltaics (MWh),,
931.0000,,,,E08000029,2015,Sewage Gas (MWh),,
6708.6380,,,,E08000029,2015,Total renewables (MWh),,
1056.6620,,,,E08000029,2015,Consumption GwH,,
6.7086,,,,E08000029,2015,Generation GwH,,
-1049.9533,,,,E08000029,2015,Difference between consumption and generation,,
0.0063,,,,E08000029,2015,Total Renewable Generation (%),,
109789.0000,,,,E08000030,2015,Estimated number of households,,
5671.4910,,,,E08000030,2015,Photovoltaics (MWh),,
11605.0000,,,,E08000030,2015,Landfill Gas (MWh),,
17276.4910,,,,E08000030,2015,Total renewables (MWh),,
1000.4265,,,,E08000030,2015,Consumption GwH,,
17.2765,,,,E08000030,2015,Generation GwH,,
-983.1500,,,,E08000030,2015,Difference between consumption and generation,,
0.0173,,,,E08000030,2015,Total Renewable Generation (%),,
105403.0000,,,,E08000031,2015,Estimated number of households,,
10056.3740,,,,E08000031,2015,Photovoltaics (MWh),,
3875.0000,,,,E08000031,2015,Sewage Gas (MWh),,
578.5040,,,,E08000031,2015,Plant Biomass (MWh),,
14509.8780,,,,E08000031,2015,Total renewables (MWh),,
984.9396,,,,E08000031,2015,Consumption GwH,,
14.5099,,,,E08000031,2015,Generation GwH,,
-970.4297,,,,E08000031,2015,Difference between consumption and generation,,
0.0147,,,,E08000031,2015,Total Renewable Generation (%),,
132084.0000,,,,E08000026,2014,Estimated number of households,,
5814.8710,,,,E08000026,2014,Photovoltaics (MWh),,
5814.8710,,,,E08000026,2014,Total renewables (MWh),,
1313.5928,,,,E08000026,2014,Consumption GwH,,
5.8149,,,,E08000026,2014,Generation GwH,,
-1307.7780,,,,E08000026,2014,Difference between consumption and generation,,
0.0044,,,,E08000026,2014,Total Renewable Generation (%),,
133521.0000,,,,E08000027,2014,Estimated number of households,,
5454.1340,,,,E08000027,2014,Photovoltaics (MWh),,
16646.0000,,,,E08000027,2014,Landfill Gas (MWh),,
22100.1340,,,,E08000027,2014,Total renewables (MWh),,
1072.1717,,,,E08000027,2014,Consumption GwH,,
22.1001,,,,E08000027,2014,Generation GwH,,
-1050.0716,,,,E08000027,2014,Difference between consumption and generation,,
0.0206,,,,E08000027,2014,Total Renewable Generation (%),,
87949.0000,,,,E08000029,2014,Estimated number of households,,
4099.6380,,,,E08000029,2014,Photovoltaics (MWh),,
1045.0000,,,,E08000029,2014,Sewage Gas (MWh),,
5144.6380,,,,E08000029,2014,Total renewables (MWh),,
995.6803,,,,E08000029,2014,Consumption GwH,,
5.1446,,,,E08000029,2014,Generation GwH,,
-990.5357,,,,E08000029,2014,Difference between consumption and generation,,
0.0052,,,,E08000029,2014,Total Renewable Generation (%),,
109789.0000,,,,E08000030,2014,Estimated number of households,,
4238.1160,,,,E08000030,2014,Photovoltaics (MWh),,
13599.0000,,,,E08000030,2014,Landfill Gas (MWh),,
17837.1160,,,,E08000030,2014,Total renewables (MWh),,
1005.2853,,,,E08000030,2014,Consumption GwH,,
17.8371,,,,E08000030,2014,Generation GwH,,
-987.4481,,,,E08000030,2014,Difference between consumption and generation,,
0.0177,,,,E08000030,2014,Total Renewable Generation (%),,
105403.0000,,,,E08000031,2014,Estimated number of households,,
7623.9240,,,,E08000031,2014,Photovoltaics (MWh),,
4048.0000,,,,E08000031,2014,Sewage Gas (MWh),,
560.5000,,,,E08000031,2014,Plant Biomass (MWh),,
12232.4240,,,,E08000031,2014,Total renewables (MWh),,
1005.9098,,,,E08000031,2014,Consumption GwH,,
12.2324,,,,E08000031,2014,Generation GwH,,
-993.6774,,,,E08000031,2014,Difference between consumption and generation,,
0.0122,,,,E08000031,2014,Total Renewable Generation (%),,
127236.0000,,,,E08000028,2020,Estimated number of households,,
11403.1240,,,,E08000028,2020,Photovoltaics (MWh),,
10.8670,,,,E08000028,2020,Onshore Wind (MWh),,
2817.0000,,,,E08000028,2020,Landfill Gas (MWh),,
6499.1680,,,,E08000028,2020,Plant Biomass (MWh),,
20730.1590,,,,E08000028,2020,Total renewables (MWh),,
1172.7063,,,,E08000028,2020,Consumption GwH,,
20.7302,,,,E08000028,2020,Generation GwH,,
-1151.9762,,,,E08000028,2020,Difference between consumption and generation,,
0.0177,,,,E08000028,2020,Total Renewable Generation (%),,
127236.0000,,,,E08000028,2019,Estimated number of households,,
10562.0590,,,,E08000028,2019,Photovoltaics (MWh),,
8.7360,,,,E08000028,2019,Onshore Wind (MWh),,
3372.9830,,,,E08000028,2019,Landfill Gas (MWh),,
5414.3450,,,,E08000028,2019,Plant Biomass (MWh),,
19358.1240,,,,E08000028,2019,Total renewables (MWh),,
1245.4230,,,,E08000028,2019,Consumption GwH,,
19.3581,,,,E08000028,2019,Generation GwH,,
-1226.0649,,,,E08000028,2019,Difference between consumption and generation,,
0.0155,,,,E08000028,2019,Total Renewable Generation (%),,
127236.0000,,,,E08000028,2018,Estimated number of households,,
10778.4840,,,,E08000028,2018,Photovoltaics (MWh),,
8.3520,,,,E08000028,2018,Onshore Wind (MWh),,
3277.0000,,,,E08000028,2018,Landfill Gas (MWh),,
4326.4470,,,,E08000028,2018,Plant Biomass (MWh),,
18390.2830,,,,E08000028,2018,Total renewables (MWh),,
1283.4755,,,,E08000028,2018,Consumption GwH,,
18.3903,,,,E08000028,2018,Generation GwH,,
-1265.0852,,,,E08000028,2018,Difference between consumption and generation,,
0.0143,,,,E08000028,2018,Total Renewable Generation (%),,
127236.0000,,,,E08000028,2017,Estimated number of households,,
9668.2860,,,,E08000028,2017,Photovoltaics (MWh),,
8.8940,,,,E08000028,2017,Onshore Wind (MWh),,
3896.0000,,,,E08000028,2017,Landfill Gas (MWh),,
13573.1800,,,,E08000028,2017,Total renewables (MWh),,
1303.2500,,,,E08000028,2017,Consumption GwH,,
13.5732,,,,E08000028,2017,Generation GwH,,
-1289.6768,,,,E08000028,2017,Difference between consumption and generation,,
0.0104,,,,E08000028,2017,Total Renewable Generation (%),,
127236.0000,,,,E08000028,2016,Estimated number of households,,
8563.4290,,,,E08000028,2016,Photovoltaics (MWh),,
7.9580,,,,E08000028,2016,Onshore Wind (MWh),,
3871.0000,,,,E08000028,2016,Landfill Gas (MWh),,
12442.3860,,,,E08000028,2016,Total renewables (MWh),,
1267.9452,,,,E08000028,2016,Consumption GwH,,
12.4424,,,,E08000028,2016,Generation GwH,,
-1255.5028,,,,E08000028,2016,Difference between consumption and generation,,
0.0098,,,,E08000028,2016,Total Renewable Generation (%),,
127236.0000,,,,E08000028,2015,Estimated number of households,,
6661.3200,,,,E08000028,2015,Photovoltaics (MWh),,
10.0150,,,,E08000028,2015,Onshore Wind (MWh),,
4448.0000,,,,E08000028,2015,Landfill Gas (MWh),,
6741.4800,,,,E08000028,2015,Plant Biomass (MWh),,
17860.8150,,,,E08000028,2015,Total renewables (MWh),,
1337.5837,,,,E08000028,2015,Consumption GwH,,
17.8608,,,,E08000028,2015,Generation GwH,,
-1319.7229,,,,E08000028,2015,Difference between consumption and generation,,
0.0134,,,,E08000028,2015,Total Renewable Generation (%),,
127236.0000,,,,E08000028,2014,Estimated number of households,,
4778.0510,,,,E08000028,2014,Photovoltaics (MWh),,
1.7730,,,,E08000028,2014,Onshore Wind (MWh),,
5378.0000,,,,E08000028,2014,Landfill Gas (MWh),,
128.5000,,,,E08000028,2014,Plant Biomass (MWh),,
10286.3250,,,,E08000028,2014,Total renewables (MWh),,
1361.7096,,,,E08000028,2014,Consumption GwH,,
10.2863,,,,E08000028,2014,Generation GwH,,
-1351.4233,,,,E08000028,2014,Difference between consumption and generation,,
0.0076,,,,E08000028,2014,Total Renewable Generation (%),,
419782.0000,,,,E08000025,2020,Estimated number of households,,
30473.5860,,,,E08000025,2020,Photovoltaics (MWh),,
14.9430,,,,E08000025,2020,Onshore Wind (MWh),,
4906.2130,,,,E08000025,2020,Anaerobic Digestion (MWh),,
26743.0000,,,,E08000025,2020,Sewage Gas (MWh),,
31438.9420,,,,E08000025,2020,Municipal Solid Waste (MWh),,
93576.6840,,,,E08000025,2020,Total renewables (MWh),,
3711.8898,,,,E08000025,2020,Consumption GwH,,
93.5767,,,,E08000025,2020,Generation GwH,,
-3618.3131,,,,E08000025,2020,Difference between consumption and generation,,
0.0252,,,,E08000025,2020,Total Renewable Generation (%),,
419782.0000,,,,E08000025,2019,Estimated number of households,,
27739.0090,,,,E08000025,2019,Photovoltaics (MWh),,
12.0120,,,,E08000025,2019,Onshore Wind (MWh),,
4906.2130,,,,E08000025,2019,Anaerobic Digestion (MWh),,
